episode_hash,task,task_description,lab,embodiment,num_frames,objects,rig_name,zarr_mp4_path,zarr_processed_path,canonical_task,split
2026-04-05-20-54-32-704990,fold_shirt,Fold a striped shirt by smoothing it flat and folding it on a surface.,microagi,human_bimanual,405.0,,,s3://rldb/processed_v3/microagi/2026-04-05-20-54-32-704990.mp4,s3://rldb/processed_v3/microagi/2026-04-05-20-54-32-704990.zarr,fold_clothes,train
2026-04-05-20-54-52-481846,fold_shirt,Fold a striped shirt by adjusting and folding the collar area on a bed.,microagi,human_bimanual,307.0,,,s3://rldb/processed_v3/microagi/2026-04-05-20-54-52-481846.mp4,s3://rldb/processed_v3/microagi/2026-04-05-20-54-52-481846.zarr,fold_clothes,train
2026-04-05-20-55-08-596332,fold_shirt,Fold a striped shirt by pinching and lifting the fabric with both hands to align and crease it.,microagi,human_bimanual,495.0,,,s3://rldb/processed_v3/microagi/2026-04-05-20-55-08-596332.mp4,s3://rldb/processed_v3/microagi/2026-04-05-20-55-08-596332.zarr,fold_clothes,train
2026-04-05-20-55-26-375521,fold_shirt,"Smooth and flatten a blue striped shirt on a surface, pressing it flat as part of folding.",microagi,human_bimanual,347.0,,,s3://rldb/processed_v3/microagi/2026-04-05-20-55-26-375521.mp4,s3://rldb/processed_v3/microagi/2026-04-05-20-55-26-375521.zarr,fold_clothes,train
2026-04-05-20-56-06-398719,fold_shirt,"Smooth a striped shirt flat on a surface, pressing it with both hands to prepare for folding.",microagi,human_bimanual,369.0,,,s3://rldb/processed_v3/microagi/2026-04-05-20-56-06-398719.mp4,s3://rldb/processed_v3/microagi/2026-04-05-20-56-06-398719.zarr,fold_clothes,train
2026-04-05-21-11-02-114132,fold_shirt,Fold a floral-patterned shirt on a table by bringing the fabric edges together into a folded shape.,microagi,human_bimanual,177.0,,,s3://rldb/processed_v3/microagi/2026-04-05-21-11-02-114132.mp4,s3://rldb/processed_v3/microagi/2026-04-05-21-11-02-114132.zarr,fold_clothes,train
2026-04-05-21-12-11-832556,fold_shirt,"Fold a floral-patterned shirt on a flat surface by pressing and folding the fabric into a compact, neatly folded shape.",microagi,human_bimanual,260.0,,,s3://rldb/processed_v3/microagi/2026-04-05-21-12-11-832556.mp4,s3://rldb/processed_v3/microagi/2026-04-05-21-12-11-832556.zarr,fold_clothes,train
2026-04-07-09-22-12-435072,fold_shirt,Fold a patterned shirt by smoothing and arranging it flat on an ironing board.,microagi,human_bimanual,1936.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-22-12-435072.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-22-12-435072.zarr,fold_clothes,train
2026-04-07-09-23-18-841739,fold_shirt,Fold a patterned shirt on a table by tucking in the sleeves and folding the body in half.,microagi,human_bimanual,806.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-23-18-841739.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-23-18-841739.zarr,fold_clothes,train
2026-04-07-09-26-26-656530,fold_shirt,Fold a floral-patterned shirt on an ironing board by smoothing and folding the fabric into a compact shape.,microagi,human_bimanual,322.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-26-26-656530.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-26-26-656530.zarr,fold_clothes,train
2026-04-07-09-29-58-719593,fold_shirt,Fold a white patterned shirt on an ironing board by arranging the sleeves and body into a folded shape.,microagi,human_bimanual,216.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-29-58-719593.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-29-58-719593.zarr,fold_clothes,train
2026-04-07-09-30-06-724280,fold_shirt,Fold a patterned shirt by smoothing and arranging it flat on a table.,microagi,human_bimanual,372.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-30-06-724280.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-30-06-724280.zarr,fold_clothes,train
2026-04-07-09-30-20-665947,fold_shirt,Fold a floral-patterned shirt on a table by bringing the sleeves and sides inward to form a compact folded shape.,microagi,human_bimanual,860.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-30-20-665947.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-30-20-665947.zarr,fold_clothes,train
2026-04-07-09-30-56-920947,fold_shirt,Fold a patterned shirt on an ironing board by aligning and folding the sleeves and body into a compact shape.,microagi,human_bimanual,465.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-30-56-920947.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-30-56-920947.zarr,fold_clothes,train
2026-04-07-09-32-32-245544,fold_shirt,Fold a patterned shirt on an ironing board into a compact rectangle.,microagi,human_bimanual,521.0,,,s3://rldb/processed_v3/microagi/2026-04-07-09-32-32-245544.mp4,s3://rldb/processed_v3/microagi/2026-04-07-09-32-32-245544.zarr,fold_clothes,train
2026-04-07-11-38-37-285478,fold_shirt,Fold a patterned white shirt flat on a table by smoothing and folding it in half.,microagi,human_bimanual,406.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-38-37-285478.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-38-37-285478.zarr,fold_clothes,train
2026-04-07-11-39-04-835478,fold_shirt,Fold a patterned white shirt on a table by smoothing and folding it into a compact shape.,microagi,human_bimanual,215.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-39-04-835478.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-39-04-835478.zarr,fold_clothes,train
2026-04-07-11-39-30-518812,fold_shirt,Fold a white patterned shirt on a counter by folding in the sleeves and folding the body in half.,microagi,human_bimanual,406.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-39-30-518812.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-39-30-518812.zarr,fold_clothes,train
2026-04-07-11-41-15-382173,fold_shirt,"Fold a patterned shirt in half on a counter, smoothing the fabric flat to produce a neatly folded garment.",microagi,human_bimanual,239.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-41-15-382173.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-41-15-382173.zarr,fold_clothes,train
2026-04-07-11-41-23-520506,fold_shirt,Fold a patterned shirt on a counter into a compact rectangular shape.,microagi,human_bimanual,986.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-41-23-520506.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-41-23-520506.zarr,fold_clothes,train
2026-04-07-11-43-07-283588,fold_shirt,Fold a patterned white shirt on a flat surface into a compact folded shape.,microagi,human_bimanual,264.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-43-07-283588.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-43-07-283588.zarr,fold_clothes,train
2026-04-07-11-44-36-504882,fold_shirt,Fold a patterned shirt on a counter by smoothing it flat and folding one side over.,microagi,human_bimanual,657.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-44-36-504882.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-44-36-504882.zarr,fold_clothes,train
2026-04-07-11-45-33-906549,fold_shirt,Fold a white patterned shirt on a counter into a compact folded shape.,microagi,human_bimanual,736.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-45-33-906549.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-45-33-906549.zarr,fold_clothes,train
2026-04-07-11-46-08-728216,fold_shirt,Fold a patterned shirt on an ironing board into a compact folded shape.,microagi,human_bimanual,454.0,,,s3://rldb/processed_v3/microagi/2026-04-07-11-46-08-728216.mp4,s3://rldb/processed_v3/microagi/2026-04-07-11-46-08-728216.zarr,fold_clothes,train
2026-04-07-12-27-24-302893,fold_shirt,Fold a patterned shirt in half lengthwise on a white counter surface.,microagi,human_bimanual,454.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-27-24-302893.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-27-24-302893.zarr,fold_clothes,train
2026-04-07-12-28-05-261227,fold_shirt,Fold a white patterned shirt in half lengthwise on a table.,microagi,human_bimanual,375.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-28-05-261227.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-28-05-261227.zarr,fold_clothes,train
2026-04-07-12-28-21-171227,fold_shirt,Fold a white patterned shirt on a table by smoothing and folding the fabric into a compact shape.,microagi,human_bimanual,464.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-28-21-171227.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-28-21-171227.zarr,fold_clothes,train
2026-04-07-12-28-41-549560,fold_shirt,Fold a patterned shirt on a white-covered surface using both hands to align and crease the fabric.,microagi,human_bimanual,195.0,,,s3://rldb/processed_v3/microagi/2026-04-07-12-28-41-549560.mp4,s3://rldb/processed_v3/microagi/2026-04-07-12-28-41-549560.zarr,fold_clothes,train
2026-04-07-23-12-06-680131,fold_shirt,"Fold a patterned shirt in half on a flat surface, pressing it flat to complete the fold.",microagi,human_bimanual,846.0,,,s3://rldb/processed_v3/microagi/2026-04-07-23-12-06-680131.mp4,s3://rldb/processed_v3/microagi/2026-04-07-23-12-06-680131.zarr,fold_clothes,train
2026-04-07-23-15-12-329601,fold_shirt,Fold a patterned shirt flat on an ironing board by smoothing the fabric and folding it into a compact shape.,microagi,human_bimanual,1119.0,,,s3://rldb/processed_v3/microagi/2026-04-07-23-15-12-329601.mp4,s3://rldb/processed_v3/microagi/2026-04-07-23-15-12-329601.zarr,fold_clothes,train
2026-04-07-23-16-24-644985,fold_shirt,Fold a patterned shirt flat on a table by smoothing the fabric and folding it into a compact shape.,microagi,human_bimanual,659.0,,,s3://rldb/processed_v3/microagi/2026-04-07-23-16-24-644985.mp4,s3://rldb/processed_v3/microagi/2026-04-07-23-16-24-644985.zarr,fold_clothes,train
2026-04-07-23-18-03-362832,fold_shirt,Fold a floral-patterned shirt into a compact rectangular shape on a flat surface using both hands.,microagi,human_bimanual,1148.0,,,s3://rldb/processed_v3/microagi/2026-04-07-23-18-03-362832.mp4,s3://rldb/processed_v3/microagi/2026-04-07-23-18-03-362832.zarr,fold_clothes,train
2026-04-07-23-19-14-279877,fold_shirt,Fold a patterned shirt flat on a surface by smoothing and pressing the fabric into a folded shape.,microagi,human_bimanual,1338.0,,,s3://rldb/processed_v3/microagi/2026-04-07-23-19-14-279877.mp4,s3://rldb/processed_v3/microagi/2026-04-07-23-19-14-279877.zarr,fold_clothes,train
2026-04-07-23-21-22-429946,fold_shirt,Fold a patterned shirt into a rectangular shape and smooth the folds flat on the surface.,microagi,human_bimanual,554.0,,,s3://rldb/processed_v3/microagi/2026-04-07-23-21-22-429946.mp4,s3://rldb/processed_v3/microagi/2026-04-07-23-21-22-429946.zarr,fold_clothes,train
2026-04-07-23-21-44-537404,fold_shirt,"Fold a floral-patterned shirt lengthwise on a flat surface, smoothing the fabric and creasing the fold into a compact rectangle.",microagi,human_bimanual,504.0,,,s3://rldb/processed_v3/microagi/2026-04-07-23-21-44-537404.mp4,s3://rldb/processed_v3/microagi/2026-04-07-23-21-44-537404.zarr,fold_clothes,train
2026-04-08-07-04-09-699461,fold_shirt,Fold a red shirt in half lengthwise on a table by aligning and pressing the fabric flat.,microagi,human_bimanual,714.0,,,s3://rldb/processed_v3/microagi/2026-04-08-07-04-09-699461.mp4,s3://rldb/processed_v3/microagi/2026-04-08-07-04-09-699461.zarr,fold_clothes,train
2026-04-08-07-06-20-080271,fold_shirt,Fold a red shirt on a table by folding the collar and front placket over the body of the shirt.,microagi,human_bimanual,1421.0,,,s3://rldb/processed_v3/microagi/2026-04-08-07-06-20-080271.mp4,s3://rldb/processed_v3/microagi/2026-04-08-07-06-20-080271.zarr,fold_clothes,train
2026-04-08-08-23-46-776213,fold_shirt,Fold the collar of a red shirt laid flat on an ironing board by bringing the neckline down toward the body of the shirt.,microagi,human_bimanual,376.0,,,s3://rldb/processed_v3/microagi/2026-04-08-08-23-46-776213.mp4,s3://rldb/processed_v3/microagi/2026-04-08-08-23-46-776213.zarr,fold_clothes,train
2026-04-08-08-24-43-742907,fold_shirt,Fold a red button-up shirt on a table by manipulating the collar and sleeves into a folded configuration.,microagi,human_bimanual,571.0,,,s3://rldb/processed_v3/microagi/2026-04-08-08-24-43-742907.mp4,s3://rldb/processed_v3/microagi/2026-04-08-08-24-43-742907.zarr,fold_clothes,train
2026-04-08-08-25-29-955512,fold_shirt,Fold a red shirt on an ironing board by aligning and folding the fabric along the button placket.,microagi,human_bimanual,393.0,,,s3://rldb/processed_v3/microagi/2026-04-08-08-25-29-955512.mp4,s3://rldb/processed_v3/microagi/2026-04-08-08-25-29-955512.zarr,fold_clothes,train
2026-04-08-08-26-54-290180,fold_shirt,"Smooth and flatten a red shirt on a table by pressing it flat with both hands, preparing it for folding.",microagi,human_bimanual,322.0,,,s3://rldb/processed_v3/microagi/2026-04-08-08-26-54-290180.mp4,s3://rldb/processed_v3/microagi/2026-04-08-08-26-54-290180.zarr,fold_clothes,train
2026-04-08-08-28-45-193763,fold_shirt,Fold a red shirt on a table by smoothing the fabric and folding one side over to create a folded garment.,microagi,human_bimanual,469.0,,,s3://rldb/processed_v3/microagi/2026-04-08-08-28-45-193763.mp4,s3://rldb/processed_v3/microagi/2026-04-08-08-28-45-193763.zarr,fold_clothes,train
2026-04-08-10-38-51-527913,fold_shirt,Fold a patterned shirt on a bed by folding the sleeves inward and the body in half.,microagi,human_bimanual,207.0,,,s3://rldb/processed_v3/microagi/2026-04-08-10-38-51-527913.mp4,s3://rldb/processed_v3/microagi/2026-04-08-10-38-51-527913.zarr,fold_clothes,train
2026-04-08-10-43-06-273223,fold_shirt,Fold a patterned shirt flat on a table by smoothing and arranging the fabric with both hands.,microagi,human_bimanual,843.0,,,s3://rldb/processed_v3/microagi/2026-04-08-10-43-06-273223.mp4,s3://rldb/processed_v3/microagi/2026-04-08-10-43-06-273223.zarr,fold_clothes,train
2026-04-08-10-45-59-970011,fold_shirt,Fold a patterned shirt by spreading it flat and arranging the collar and sleeves on a bed surface.,microagi,human_bimanual,808.0,,,s3://rldb/processed_v3/microagi/2026-04-08-10-45-59-970011.mp4,s3://rldb/processed_v3/microagi/2026-04-08-10-45-59-970011.zarr,fold_clothes,train
2026-04-08-10-52-56-016581,fold_shirt,Fold a patterned shirt in half and smooth the crease flat on a surface.,microagi,human_bimanual,450.0,,,s3://rldb/processed_v3/microagi/2026-04-08-10-52-56-016581.mp4,s3://rldb/processed_v3/microagi/2026-04-08-10-52-56-016581.zarr,fold_clothes,train
2026-04-08-10-53-22-585510,fold_shirt,Fold a patterned shirt on an ironing board by folding the sleeves inward and folding the shirt in half lengthwise.,microagi,human_bimanual,702.0,,,s3://rldb/processed_v3/microagi/2026-04-08-10-53-22-585510.mp4,s3://rldb/processed_v3/microagi/2026-04-08-10-53-22-585510.zarr,fold_clothes,train
2026-04-08-10-54-11-328491,fold_shirt,Fold a patterned shirt flat on a surface by pressing and smoothing the fabric into a folded shape.,microagi,human_bimanual,359.0,,,s3://rldb/processed_v3/microagi/2026-04-08-10-54-11-328491.mp4,s3://rldb/processed_v3/microagi/2026-04-08-10-54-11-328491.zarr,fold_clothes,train
2026-04-08-12-59-22-206413,fold_shirt,Fold a striped shirt on a flat surface by folding the sleeves and body into a compact shape.,microagi,human_bimanual,322.0,,,s3://rldb/processed_v3/microagi/2026-04-08-12-59-22-206413.mp4,s3://rldb/processed_v3/microagi/2026-04-08-12-59-22-206413.zarr,fold_clothes,train
2026-04-08-13-00-21-836636,fold_shirt,Fold a striped shirt by smoothing and pressing the fabric flat on a table to achieve a folded shape.,microagi,human_bimanual,251.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-00-21-836636.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-00-21-836636.zarr,fold_clothes,train
2026-04-08-13-03-05-811478,fold_shirt,Smooth and press a striped shirt flat on a white surface using both hands.,microagi,human_bimanual,328.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-03-05-811478.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-03-05-811478.zarr,fold_clothes,train
2026-04-08-13-03-42-435299,fold_shirt,Fold a striped shirt flat on a table by smoothing and pressing the fabric with both hands into a folded shape.,microagi,human_bimanual,455.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-03-42-435299.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-03-42-435299.zarr,fold_clothes,train
2026-04-08-13-05-00-144377,fold_shirt,Fold a striped shirt on a flat surface by smoothing and aligning the fabric into a folded shape.,microagi,human_bimanual,723.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-05-00-144377.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-05-00-144377.zarr,fold_clothes,train
2026-04-08-13-07-07-761741,fold_shirt,Fold a striped shirt on a flat surface by smoothing and folding the sleeves and body into a compact shape.,microagi,human_bimanual,510.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-07-07-761741.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-07-07-761741.zarr,fold_clothes,train
2026-04-08-13-08-10-621538,fold_shirt,Fold a striped shirt by smoothing and creasing the fabric on a flat surface into a compact folded shape.,microagi,human_bimanual,473.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-08-10-621538.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-08-10-621538.zarr,fold_clothes,train
2026-04-08-13-08-26-403072,fold_shirt,Fold a striped shirt by tucking in the sleeves and pressing it flat into a compact folded shape on a white surface.,microagi,human_bimanual,240.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-08-26-403072.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-08-26-403072.zarr,fold_clothes,train
2026-04-08-13-08-38-555527,fold_shirt,Fold a striped shirt into a neat rectangular shape and smooth it flat on a surface.,microagi,human_bimanual,421.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-08-38-555527.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-08-38-555527.zarr,fold_clothes,train
2026-04-08-13-10-50-591029,fold_shirt,Fold a striped shirt on a flat surface by bringing the sleeves and sides inward to form a folded rectangle.,microagi,human_bimanual,464.0,,,s3://rldb/processed_v3/microagi/2026-04-08-13-10-50-591029.mp4,s3://rldb/processed_v3/microagi/2026-04-08-13-10-50-591029.zarr,fold_clothes,train
2026-04-08-17-45-56-003867,fold_shirt,Fold a patterned shirt on a table by bringing the sides and sleeves inward and smoothing it flat.,microagi,human_bimanual,592.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-45-56-003867.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-45-56-003867.zarr,fold_clothes,train
2026-04-08-17-48-50-233366,fold_shirt,Fold a patterned shirt on a flat surface by tucking in the sleeves and folding the body in half.,microagi,human_bimanual,548.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-48-50-233366.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-48-50-233366.zarr,fold_clothes,train
2026-04-08-17-51-02-944770,fold_shirt,Fold a patterned shirt on a flat surface by manipulating the fabric with both hands to create neat folds.,microagi,human_bimanual,590.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-51-02-944770.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-51-02-944770.zarr,fold_clothes,train
2026-04-08-17-51-22-655038,fold_shirt,Smooth and fold a patterned shirt flat on a bed surface.,microagi,human_bimanual,238.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-51-22-655038.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-51-22-655038.zarr,fold_clothes,train
2026-04-08-17-51-43-630513,fold_shirt,Fold a patterned shirt by smoothing it flat and folding it on a bed surface.,microagi,human_bimanual,523.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-51-43-630513.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-51-43-630513.zarr,fold_clothes,train
2026-04-08-17-52-12-663209,fold_shirt,Spread and smooth a floral-patterned shirt flat on a bed surface in preparation for folding.,microagi,human_bimanual,348.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-52-12-663209.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-52-12-663209.zarr,fold_clothes,train
2026-04-08-17-54-16-318536,fold_shirt,Fold a patterned shirt on a flat surface by smoothing and pressing the fabric into a folded shape.,microagi,human_bimanual,418.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-54-16-318536.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-54-16-318536.zarr,fold_clothes,train
2026-04-08-17-54-31-833725,fold_shirt,Fold a patterned short-sleeve shirt on an ironing board by folding the sides and sleeves inward into a compact rectangle.,microagi,human_bimanual,845.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-54-31-833725.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-54-31-833725.zarr,fold_clothes,train
2026-04-08-17-59-33-813755,fold_shirt,Fold a floral-patterned shirt by bringing one side over to the center on a flat surface.,microagi,human_bimanual,332.0,,,s3://rldb/processed_v3/microagi/2026-04-08-17-59-33-813755.mp4,s3://rldb/processed_v3/microagi/2026-04-08-17-59-33-813755.zarr,fold_clothes,train
2026-04-08-18-03-21-347566,fold_shirt,Fold a patterned shirt by lifting the bottom hem and folding it upward toward the collar on a flat surface.,microagi,human_bimanual,490.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-03-21-347566.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-03-21-347566.zarr,fold_clothes,train
2026-04-08-18-03-56-007001,fold_shirt,Fold a patterned shirt on a flat surface by smoothing it and folding the sleeves and body into a compact folded shape.,microagi,human_bimanual,1157.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-03-56-007001.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-03-56-007001.zarr,fold_clothes,train
2026-04-08-18-04-59-099860,fold_shirt,Fold a patterned shirt on a table by bringing the sleeves and sides inward to create a folded rectangle.,microagi,human_bimanual,303.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-04-59-099860.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-04-59-099860.zarr,fold_clothes,train
2026-04-08-18-08-27-089871,fold_shirt,Fold a patterned shirt on a flat surface by aligning and folding the sleeves and body into a compact shape.,microagi,human_bimanual,606.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-08-27-089871.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-08-27-089871.zarr,fold_clothes,train
2026-04-08-18-10-04-442631,fold_shirt,Fold a patterned shirt by smoothing it flat on a table and arranging the sleeves and body into a folded shape.,microagi,human_bimanual,1059.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-10-04-442631.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-10-04-442631.zarr,fold_clothes,train
2026-04-08-18-10-40-766797,fold_shirt,Fold a patterned shirt flat on a table by smoothing it and folding the sides inward.,microagi,human_bimanual,585.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-10-40-766797.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-10-40-766797.zarr,fold_clothes,train
2026-04-08-18-11-55-179754,fold_shirt,Fold a patterned shirt by laying it flat and folding the sleeves inward on a table.,microagi,human_bimanual,378.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-11-55-179754.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-11-55-179754.zarr,fold_clothes,train
2026-04-08-18-12-27-275522,fold_shirt,Fold a patterned shirt by bringing the sleeves across the body of the shirt on a flat surface.,microagi,human_bimanual,159.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-12-27-275522.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-12-27-275522.zarr,fold_clothes,train
2026-04-08-18-13-03-866052,fold_shirt,Fold a patterned shirt flat on a table by smoothing the fabric and folding it into a compact shape.,microagi,human_bimanual,329.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-13-03-866052.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-13-03-866052.zarr,fold_clothes,train
2026-04-08-18-13-48-680291,fold_shirt,Fold a patterned shirt on a flat surface by aligning and folding the sleeves and body into a compact shape.,microagi,human_bimanual,330.0,,,s3://rldb/processed_v3/microagi/2026-04-08-18-13-48-680291.mp4,s3://rldb/processed_v3/microagi/2026-04-08-18-13-48-680291.zarr,fold_clothes,train
2026-04-08-20-06-50-119380,fold_shirt,Fold a pink shirt in half on an ironing board by smoothing it flat and folding one side over the other.,microagi,human_bimanual,203.0,,,s3://rldb/processed_v3/microagi/2026-04-08-20-06-50-119380.mp4,s3://rldb/processed_v3/microagi/2026-04-08-20-06-50-119380.zarr,fold_clothes,train
2026-04-08-20-06-57-377558,fold_shirt,Fold a red shirt in half lengthwise on a flat surface.,microagi,human_bimanual,153.0,,,s3://rldb/processed_v3/microagi/2026-04-08-20-06-57-377558.mp4,s3://rldb/processed_v3/microagi/2026-04-08-20-06-57-377558.zarr,fold_clothes,train
2026-04-08-20-08-17-483847,fold_shirt,"Fold a red shirt by smoothing it flat, lifting one side over, and pressing the fold down on a table.",microagi,human_bimanual,336.0,,,s3://rldb/processed_v3/microagi/2026-04-08-20-08-17-483847.mp4,s3://rldb/processed_v3/microagi/2026-04-08-20-08-17-483847.zarr,fold_clothes,train
2026-04-08-20-12-06-449305,fold_shirt,Fold a red shirt on a flat surface by smoothing it flat and folding it into a compact rectangular shape using both hands.,microagi,human_bimanual,302.0,,,s3://rldb/processed_v3/microagi/2026-04-08-20-12-06-449305.mp4,s3://rldb/processed_v3/microagi/2026-04-08-20-12-06-449305.zarr,fold_clothes,train
2026-04-09-01-57-12-489958,fold_shirt,Fold a patterned shirt by bringing one side over the center and holding it flat on the bed.,microagi,human_bimanual,429.0,,,s3://rldb/processed_v3/microagi/2026-04-09-01-57-12-489958.mp4,s3://rldb/processed_v3/microagi/2026-04-09-01-57-12-489958.zarr,fold_clothes,train
2026-04-09-01-57-27-971838,fold_shirt,Fold a floral-patterned shirt by tucking the sleeves inward and folding it in half on a flat surface.,microagi,human_bimanual,846.0,,,s3://rldb/processed_v3/microagi/2026-04-09-01-57-27-971838.mp4,s3://rldb/processed_v3/microagi/2026-04-09-01-57-27-971838.zarr,fold_clothes,train
2026-04-09-01-58-01-166336,fold_shirt,Fold a patterned shirt on a flat surface into a compact folded shape.,microagi,human_bimanual,335.0,,,s3://rldb/processed_v3/microagi/2026-04-09-01-58-01-166336.mp4,s3://rldb/processed_v3/microagi/2026-04-09-01-58-01-166336.zarr,fold_clothes,train
2026-04-09-01-58-19-944370,fold_shirt,Fold a patterned shirt on a flat surface by manipulating the fabric with both hands to achieve a folded end state.,microagi,human_bimanual,686.0,,,s3://rldb/processed_v3/microagi/2026-04-09-01-58-19-944370.mp4,s3://rldb/processed_v3/microagi/2026-04-09-01-58-19-944370.zarr,fold_clothes,train
2026-04-09-06-35-07-254595,fold_shirt,Fold a floral-patterned shirt on a flat surface by smoothing the fabric and folding the sides inward.,microagi,human_bimanual,639.0,,,s3://rldb/processed_v3/microagi/2026-04-09-06-35-07-254595.mp4,s3://rldb/processed_v3/microagi/2026-04-09-06-35-07-254595.zarr,fold_clothes,train
2026-04-09-06-36-55-359795,fold_shirt,Fold a floral-patterned shirt on a bed by manipulating and arranging its collar and body into a folded shape.,microagi,human_bimanual,567.0,,,s3://rldb/processed_v3/microagi/2026-04-09-06-36-55-359795.mp4,s3://rldb/processed_v3/microagi/2026-04-09-06-36-55-359795.zarr,fold_clothes,train
2026-04-09-06-37-55-956388,fold_shirt,Fold a patterned shirt by smoothing and pressing the fabric flat on a white surface to complete the fold.,microagi,human_bimanual,350.0,,,s3://rldb/processed_v3/microagi/2026-04-09-06-37-55-956388.mp4,s3://rldb/processed_v3/microagi/2026-04-09-06-37-55-956388.zarr,fold_clothes,train
